source_kind,dependency,category,dotnet_action,path,line,symbol,notes
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/DemoHub/Editor/PunStartup.cs,17,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/DemoHub/Editor/PunStartup.cs,19,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/DemoHub/Editor/PunStartup.cs,20,ExitGames.Client.Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/DemoHub/Scripts/DemoHubManager.cs,16,Photon.Pun.Demo.Cockpit,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/DemoProcedural/Scripts/Cluster.cs,4,ExitGames.Client.Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/DemoProcedural/Scripts/IngameControlPanel.cs,1,ExitGames.Client.Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/DemoProcedural/Scripts/IngameControlPanel.cs,2,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/DemoProcedural/Scripts/WorldGenerator.cs,4,ExitGames.Client.Photon.Hashtable,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/DemoSlotRacer/Scripts/PlayerControl.cs,14,Photon.Pun.Demo.SlotRacer.Utils,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/DemoSlotRacer/Scripts/PlayerControl.cs,16,Photon.Pun.UtilityScripts,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/DemoSlotRacer/Scripts/SlotLanes.cs,12,Photon.Pun.Demo.SlotRacer.Utils,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunBasics-Tutorial/Scripts/GameManager.cs,13,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunBasics-Tutorial/Scripts/Launcher.cs,13,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/PunCockpit.cs,15,Photon.Pun.Demo.Cockpit.Forms,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/PunCockpit.cs,17,Photon.Pun.Demo.Shared,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/PunCockpit.cs,18,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/PunCockpit.cs,19,ExitGames.Client.Photon.Hashtable,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Forms/CreateRoomUiForm.cs,15,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/ScoreHelper.cs,8,Photon.Pun.UtilityScripts,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Autonomous UI/DocLinkButton.cs,7,Photon.Pun.Demo.Shared,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Controllers/PlayerDetailsController.cs,13,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Controllers/PlayerDetailsController.cs,15,Photon.Pun.UtilityScripts,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Controllers/PlayerDetailsController.cs,16,ExitGames.Client.Photon.Hashtable,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Lists/FriendListCell.cs,10,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Lists/FriendListView.cs,16,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Lists/PlayerListCell.cs,15,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Lists/PlayerListCell.cs,17,Photon.Pun.UtilityScripts,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Lists/PlayerListView.cs,15,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Lists/RegionListCell.cs,12,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Lists/RegionListView.cs,11,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Lists/RoomListCell.cs,12,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/Lists/RoomListView.cs,14,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/ReadOnlyProperties/CountOfPlayersInRoomProperty.cs,9,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/ReadOnlyProperties/CountOfPlayersOnMasterProperty.cs,9,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/ReadOnlyProperties/CountOfPlayersProperty.cs,9,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/ReadOnlyProperties/CountOfRoomsProperty.cs,9,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/ReadOnlyProperties/ServerProperty.cs,9,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/Demos/PunCockpit/Scripts/ThirdParty/PunCockpitEmbed.cs,15,Photon.Pun.UtilityScripts,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/Culling/CullingHandler.cs,14,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/Culling/CullingHandler.cs,19,ExitGames.Client.Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/Debugging/PhotonLagSimulationGui.cs,15,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/Debugging/PhotonLagSimulationGui.cs,17,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/Debugging/PhotonLagSimulationGui.cs,18,ExitGames.Client.Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/Debugging/PhotonStatsGui.cs,14,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/Debugging/PhotonStatsGui.cs,16,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/Debugging/PhotonStatsGui.cs,17,ExitGames.Client.Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/Debugging/PointedAtGameObjectInfo.cs,15,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/Debugging/PointedAtGameObjectInfo.cs,17,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/Debugging/StatesGui.cs,11,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PhotonTeamsManager.cs,18,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PhotonTeamsManager.cs,20,ExitGames.Client.Photon.Hashtable,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PlayerNumbering.cs,15,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PlayerNumbering.cs,17,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PlayerNumbering.cs,18,ExitGames.Client.Photon.Hashtable,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PunPlayerScores.cs,15,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PunPlayerScores.cs,17,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PunPlayerScores.cs,18,ExitGames.Client.Photon.Hashtable,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PunTeams.cs,19,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PunTeams.cs,21,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PunTeams.cs,22,ExitGames.Client.Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/PunTeams.cs,23,ExitGames.Client.Photon.Hashtable,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/Editor/PhotonTeamsManagerInspector.cs,14,Photon.Realtime,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/PhotonPlayer/Editor/PlayerNumberingInspector.cs,15,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
